date_heure,code_segment,nom_segment,type_route,condition_meteo,pluie_mm,temperature_c,volume_vehicules,vitesse_moyenne_kmh,vitesse_libre_kmh,indice_congestion,niveau_service,densite_vehicules_km,temps_parcours_min,temps_reference_min,delai_supplementaire_min,longueur_bouchon_km,flag_incident,lat_centre,lon_centre
2024-12-05 17:50:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,28.0,13,16.99,30.0,1.7656,C,7.561,6.07,3.44,2.63,0.0,False,4.071434856210289,9.696362126407571
2024-12-05 19:50:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.0,26.8,18,18.44,30.0,1.6266,C,57.396,1.02,0.63,0.39,0.0,False,4.044419662883315,9.68926578194277
2024-12-05 21:15:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.0,26.2,8,23.23,30.0,1.2915,B,24.503,0.84,0.65,0.19,0.0,False,4.096836177277344,9.656973715929103
2024-12-05 22:10:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.9,19,46.98,50.0,1.0642,A,52.518,0.46,0.43,0.03,0.0,False,4.060643721470337,9.72363283523639
2024-12-05 23:55:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,25.5,2,27.66,30.0,1.0846,A,6.377,0.68,0.63,0.05,0.0,False,4.044419662883311,9.689265781942767
2024-12-06 02:30:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,24.2,1,30.0,30.0,1.0,A,2.256,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-06 05:10:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.0,3,30.0,30.0,1.0,A,7.905,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2024-12-06 10:25:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.1,28.5,12,20.83,30.0,1.4399,C,38.264,0.9,0.63,0.27,0.0,False,4.044419662883311,9.689265781942767
2024-12-06 13:00:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,32.0,16,23.6,30.0,1.271,B,51.019,0.8,0.63,0.17,0.0,False,4.044419662883315,9.68926578194277
2024-12-06 13:50:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,32.0,18,19.43,30.0,1.5439,C,55.132,1.01,0.65,0.36,0.0,False,4.0968361772773445,9.656973715929103
2024-12-06 16:30:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Pluie legere,0.3,30.0,104,38.95,70.0,1.7973,C,45.378,3.53,1.96,1.57,0.0,False,4.070835752715689,9.695075256155985
2024-12-06 19:55:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.0,26.6,19,18.95,30.0,1.5828,C,42.869,1.4,0.89,0.51,0.0,False,4.046215965881986,9.738026671684011
2024-12-06 22:15:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.0,25.6,5,26.18,30.0,1.1457,B,15.943,0.72,0.63,0.09,0.0,False,4.044419662883311,9.689265781942767
2024-12-06 23:45:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Ensoleille,0.0,25.5,11,50.0,50.0,1.0,A,30.339,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-12-07 05:20:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,23.6,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2024-12-07 08:10:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,26.1,16,19.82,30.0,1.5134,C,49.006,0.99,0.65,0.34,0.0,False,4.096836177277344,9.656973715929103
2024-12-07 12:25:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,32.1,46,66.42,70.0,1.0539,A,20.162,2.06,1.96,0.1,0.0,False,4.070711271194256,9.6950237471281
2024-12-07 14:10:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,33.0,8,24.91,30.0,1.2041,B,18.05,1.07,0.89,0.18,0.0,False,4.046215965881986,9.738026671684011
2024-12-07 14:25:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,33.0,22,47.29,50.0,1.0572,A,64.286,0.43,0.41,0.02,0.0,False,4.071942109226916,9.715307397211689
2024-12-07 17:50:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.1,29.4,14,26.44,30.0,1.1345,B,44.642,0.71,0.63,0.08,0.0,False,4.044419662883311,9.689265781942767
2024-12-07 18:25:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Ensoleille,0.0,27.8,27,34.64,50.0,1.4435,C,74.469,0.63,0.44,0.19,0.0,False,4.035541799867914,9.70452263787373
2024-12-07 20:10:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,26.6,21,38.85,50.0,1.2871,B,37.0,0.88,0.68,0.2,0.0,False,4.04734654424766,9.742499590544387
2024-12-07 22:00:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.0,25.9,4,30.0,30.0,1.0,A,9.025,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-08 02:25:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.2,0,50.0,50.0,1.0,A,0.0,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-12-08 02:50:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,25.2,0,30.0,30.0,1.0,A,0.0,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2024-12-08 04:35:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.5,0,50.0,50.0,1.0,A,0.0,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-12-08 05:30:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Pluie legere,0.4,24.4,1,30.0,30.0,1.0,A,2.635,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2024-12-08 08:20:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.8,9,27.31,30.0,1.0984,A,5.234,3.78,3.44,0.34,0.0,False,4.071434856210292,9.696362126407571
2024-12-08 09:00:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,27.2,7,30.0,30.0,1.0,A,4.071,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2024-12-08 11:05:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.1,30.4,6,23.45,30.0,1.2792,B,15.811,0.97,0.76,0.21,0.0,False,4.047682565131344,9.697795325425869
2024-12-08 11:30:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.1,30.4,5,30.0,30.0,1.0,A,15.314,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2024-12-08 12:50:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.1,31.5,8,27.38,30.0,1.0957,A,21.081,0.83,0.76,0.07,0.0,False,4.047682565131344,9.697795325425869
2024-12-08 16:05:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,31.6,7,27.51,30.0,1.0904,A,21.44,0.71,0.65,0.06,0.0,False,4.096836177277344,9.656973715929103
2024-12-08 17:40:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,30.2,9,24.03,30.0,1.2484,B,23.716,0.95,0.76,0.19,0.0,False,4.047682565131344,9.697795325425869
2024-12-08 17:40:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,30.2,7,30.0,30.0,1.0,A,15.794,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-08 20:35:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,27.1,17,50.0,50.0,1.0,A,46.888,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-12-08 22:00:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,26.6,6,50.0,50.0,1.0,A,17.533,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-08 23:45:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,26.4,1,30.0,30.0,1.0,A,2.256,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-09 01:15:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,26.0,1,30.0,30.0,1.0,A,3.063,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2024-12-09 02:15:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.5,1,50.0,50.0,1.0,A,1.762,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2024-12-09 03:00:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.3,0,30.0,30.0,1.0,A,0.0,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2024-12-09 06:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.0,24.0,7,27.96,30.0,1.0728,A,22.321,0.67,0.63,0.04,0.0,False,4.044419662883311,9.689265781942767
2024-12-09 09:50:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Ensoleille,0.1,28.4,38,32.09,50.0,1.5583,C,104.808,0.68,0.44,0.24,0.0,False,4.035541799867914,9.70452263787373
2024-12-09 11:45:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Ensoleille,0.0,31.5,27,32.24,50.0,1.5507,C,74.469,0.67,0.44,0.23,0.0,False,4.035541799867914,9.70452263787373
2024-12-09 12:10:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,32.8,35,30.98,50.0,1.6137,C,96.744,0.7,0.43,0.27,0.0,False,4.060643721470337,9.72363283523639
2024-12-09 12:15:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Ensoleille,0.0,32.8,34,41.25,50.0,1.2122,B,93.776,0.53,0.44,0.09,0.0,False,4.035541799867914,9.70452263787373
2024-12-09 12:35:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.0,32.8,13,18.56,30.0,1.6161,C,41.453,1.01,0.63,0.38,0.0,False,4.044419662883311,9.689265781942767
2024-12-09 12:55:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.0,32.8,13,20.17,30.0,1.4873,C,29.331,1.32,0.89,0.43,0.0,False,4.046215965881986,9.738026671684011
2024-12-09 15:10:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.4,33.2,17,15.86,30.0,1.8912,C,54.208,1.19,0.63,0.56,0.0,False,4.044419662883315,9.68926578194277
2024-12-09 16:50:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,0.4,31.8,47,28.74,50.0,1.74,C,137.338,0.71,0.41,0.3,0.0,False,4.071942109226916,9.715307397211689
2024-12-09 17:55:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,29.6,38,30.64,50.0,1.6317,C,66.952,1.11,0.68,0.43,0.0,False,4.04734654424766,9.742499590544387
2024-12-10 01:25:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.5,3,50.0,50.0,1.0,A,8.292,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2024-12-10 03:30:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.0,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131345,9.697795325425869
2024-12-10 05:10:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,23.3,2,30.0,30.0,1.0,A,4.513,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-10 05:30:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,23.3,6,50.0,50.0,1.0,A,16.585,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2024-12-10 10:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,29.8,15,21.45,30.0,1.3987,B,47.83,0.88,0.63,0.25,0.0,False,4.044419662883311,9.689265781942767
2024-12-10 12:55:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,32.8,12,19.12,30.0,1.5694,C,38.264,0.98,0.63,0.35,0.0,False,4.044419662883311,9.689265781942767
2024-12-10 16:20:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,31.4,94,40.36,70.0,1.7342,C,41.201,3.39,1.96,1.43,0.0,False,4.070711271194256,9.6950237471281
2024-12-10 16:50:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,31.4,55,30.87,50.0,1.6197,C,151.696,0.7,0.44,0.26,0.0,False,4.035541799867914,9.70452263787373
2024-12-11 00:30:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,4,50.0,50.0,1.0,A,11.056,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2024-12-11 00:40:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,26.2,5,70.0,70.0,1.0,A,2.192,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2024-12-11 02:35:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,25.5,3,70.0,70.0,1.0,A,1.309,1.96,1.96,0.0,0.0,False,4.070835752715689,9.695075256155985
2024-12-11 03:05:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.0,0,30.0,30.0,1.0,A,0.0,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2024-12-11 03:35:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,25.0,0,30.0,30.0,1.0,A,0.0,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2024-12-11 04:45:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,24.8,1,50.0,50.0,1.0,A,2.922,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-11 05:10:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.6,6,50.0,50.0,1.0,A,16.585,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2024-12-11 05:25:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.6,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2024-12-11 11:00:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,30.9,11,18.72,30.0,1.6022,C,6.398,5.51,3.44,2.07,0.0,False,4.071434856210289,9.696362126407571
2024-12-11 12:10:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,32.0,33,39.4,50.0,1.2691,B,58.142,0.86,0.68,0.18,0.0,False,4.04734654424766,9.742499590544387
2024-12-11 16:40:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,29.2,17,18.41,30.0,1.6296,C,54.208,1.02,0.63,0.39,0.0,False,4.044419662883311,9.689265781942767
2024-12-11 17:20:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.4,52,26.46,50.0,1.8897,C,91.618,1.29,0.68,0.61,0.0,False,4.04734654424766,9.742499590544387
2024-12-11 17:50:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,28.4,17,16.52,30.0,1.8161,C,54.208,1.14,0.63,0.51,0.0,False,4.044419662883315,9.68926578194277
2024-12-11 19:35:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,27.2,13,22.24,30.0,1.3491,B,7.561,4.64,3.44,1.2,0.0,False,4.071434856210289,9.696362126407571
2024-12-11 19:40:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,27.2,19,20.5,30.0,1.4636,C,50.068,1.11,0.76,0.35,0.0,False,4.047682565131345,9.697795325425869
2024-12-11 21:15:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,26.5,7,30.0,30.0,1.0,A,15.794,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-11 21:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,26.5,17,50.0,50.0,1.0,A,49.675,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-11 23:10:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.0,9,50.0,50.0,1.0,A,24.823,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-12-11 23:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,26.0,8,50.0,50.0,1.0,A,23.377,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-12 01:30:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.1,25.2,1,30.0,30.0,1.0,A,3.063,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2024-12-12 04:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.5,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2024-12-12 05:30:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.1,7,50.0,50.0,1.0,A,19.235,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2024-12-12 15:15:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,31.0,15,24.92,30.0,1.204,B,45.943,0.79,0.65,0.14,0.0,False,4.0968361772773445,9.656973715929103
2024-12-12 15:45:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,31.0,15,20.32,30.0,1.4765,C,33.844,1.31,0.89,0.42,0.0,False,4.046215965881986,9.738026671684011
2024-12-12 15:50:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,31.0,42,36.28,50.0,1.378,B,122.728,0.57,0.41,0.16,0.0,False,4.071942109226916,9.715307397211689
2024-12-12 19:00:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.0,26.9,16,18.96,30.0,1.5822,C,49.006,1.03,0.65,0.38,0.0,False,4.096836177277344,9.656973715929103
2024-12-12 20:15:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.0,26.6,12,21.0,30.0,1.4283,B,6.979,4.91,3.44,1.47,0.0,False,4.071434856210289,9.696362126407571
2024-12-12 21:20:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Ensoleille,0.0,26.5,24,46.95,50.0,1.0649,A,66.195,0.46,0.44,0.02,0.0,False,4.035541799867914,9.70452263787373
2024-12-12 22:25:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.0,26.2,5,24.94,30.0,1.2031,B,2.908,4.14,3.44,0.7,0.0,False,4.071434856210292,9.696362126407571
2024-12-12 22:50:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,26.2,11,50.0,50.0,1.0,A,34.897,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2024-12-12 23:10:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,25.9,8,49.83,50.0,1.0034,A,25.38,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2024-12-12 23:10:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.0,25.9,4,30.0,30.0,1.0,A,2.326,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2024-12-12 23:20:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.0,25.9,3,30.0,30.0,1.0,A,7.905,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2024-12-12 23:35:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Ensoleille,0.0,25.9,7,50.0,50.0,1.0,A,20.455,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-13 01:05:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,25.2,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2024-12-13 03:35:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,0.2,25.2,1,50.0,50.0,1.0,A,2.922,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-13 06:20:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,24.4,18,39.76,50.0,1.2574,B,31.714,0.86,0.68,0.18,0.0,False,4.04734654424766,9.742499590544387
2024-12-13 06:30:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Ensoleille,0.0,24.4,26,43.42,50.0,1.1516,B,75.974,0.47,0.41,0.06,0.0,False,4.071942109226916,9.715307397211689
2024-12-13 07:40:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,24.6,20,19.35,30.0,1.5505,C,61.257,1.01,0.65,0.36,0.0,False,4.096836177277344,9.656973715929103
2024-12-13 08:30:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.2,47,27.27,50.0,1.8337,C,129.632,0.8,0.44,0.36,0.0,False,4.035541799867914,9.70452263787373
2024-12-13 08:55:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,26.2,57,26.57,50.0,1.8816,C,166.559,0.77,0.41,0.36,0.0,False,4.071942109226916,9.715307397211689
2024-12-13 10:30:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,29.5,11,18.24,30.0,1.6448,C,33.692,1.07,0.65,0.42,0.0,False,4.096836177277344,9.656973715929103
2024-12-13 10:35:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,29.5,33,35.38,50.0,1.4134,B,104.691,0.53,0.38,0.15,0.0,False,4.052926324595441,9.736677095783838
2024-12-13 13:20:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,32.5,17,18.22,30.0,1.6466,C,9.887,5.66,3.44,2.22,0.0,False,4.071434856210292,9.696362126407571
2024-12-13 14:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.2,32.3,18,18.67,30.0,1.6065,C,57.396,1.01,0.63,0.38,0.0,False,4.044419662883311,9.689265781942767
2024-12-13 19:15:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,27.0,16,16.62,30.0,1.8048,C,9.306,6.21,3.44,2.77,0.0,False,4.071434856210289,9.696362126407571
2024-12-13 20:55:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,26.8,14,20.65,30.0,1.4528,C,36.892,1.1,0.76,0.34,0.0,False,4.047682565131344,9.697795325425869
2024-12-13 22:30:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.0,26.1,6,30.0,30.0,1.0,A,13.538,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-13 23:55:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,25.7,9,50.0,50.0,1.0,A,24.877,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2024-12-14 02:20:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,25.1,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131345,9.697795325425869
2024-12-14 03:40:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,24.9,0,30.0,30.0,1.0,A,0.0,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-12-14 04:10:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,24.5,1,50.0,50.0,1.0,A,2.922,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-12-14 06:40:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,23.9,6,30.0,30.0,1.0,A,3.49,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2024-12-14 07:35:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,24.4,9,24.71,30.0,1.2143,B,27.566,0.79,0.65,0.14,0.0,False,4.096836177277344,9.656973715929103
2024-12-14 09:40:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.1,28.0,14,23.19,30.0,1.2939,B,44.642,0.81,0.63,0.18,0.0,False,4.044419662883311,9.689265781942767
