date_heure,temperature_c,precipitation_mm,pluie_mm,humidite_pct,vent_kmh,code_meteo_wmo,visibilite_m,couverture_nuages_pct,condition_meteo,coefficient_impact_trafic,annee,mois,jour,heure,jour_semaine
2024-06-09 23:00:00,23.8,0.0,0.0,96,3.3,1,,36,Nuageux,1.0,2024,6,9,23,6
2024-06-10 00:00:00,23.5,0.0,0.0,97,4.0,1,,49,Nuageux,1.0,2024,6,10,0,0
2024-06-10 01:00:00,23.4,0.1,0.1,98,2.0,51,,100,Ensoleille,1.0,2024,6,10,1,0
2024-06-10 02:00:00,24.1,0.1,0.1,97,3.6,51,,100,Ensoleille,1.0,2024,6,10,2,0
2024-06-10 03:00:00,23.9,0.0,0.0,98,3.4,3,,100,Nuageux,1.0,2024,6,10,3,0
2024-06-10 04:00:00,23.8,0.1,0.1,99,4.0,51,,100,Ensoleille,1.0,2024,6,10,4,0
2024-06-10 05:00:00,23.9,0.2,0.2,99,3.6,51,,100,Pluie legere,1.2,2024,6,10,5,0
2024-06-10 06:00:00,24.0,0.2,0.2,99,1.8,51,,100,Pluie legere,1.2,2024,6,10,6,0
2024-06-10 07:00:00,24.2,0.1,0.1,98,2.6,51,,100,Ensoleille,1.0,2024,6,10,7,0
2024-06-10 08:00:00,24.9,0.1,0.1,94,1.1,51,,97,Ensoleille,1.0,2024,6,10,8,0
2024-06-10 09:00:00,26.0,0.2,0.2,93,1.0,51,,67,Pluie legere,1.2,2024,6,10,9,0
2024-06-10 10:00:00,26.8,0.2,0.2,87,1.5,51,,55,Pluie legere,1.2,2024,6,10,10,0
2024-06-10 11:00:00,28.0,0.2,0.2,81,0.8,51,,77,Pluie legere,1.2,2024,6,10,11,0
2024-06-10 12:00:00,28.8,0.2,0.2,76,2.7,51,,91,Pluie legere,1.2,2024,6,10,12,0
2024-06-10 13:00:00,29.6,0.1,0.1,71,4.8,51,,100,Ensoleille,1.0,2024,6,10,13,0
2024-06-10 14:00:00,29.0,0.7,0.7,73,9.7,53,,76,Pluie legere,1.2,2024,6,10,14,0
2024-06-10 15:00:00,28.5,0.0,0.0,75,8.7,2,,70,Nuageux,1.0,2024,6,10,15,0
2024-06-10 16:00:00,29.2,0.1,0.1,72,2.9,51,,51,Ensoleille,1.0,2024,6,10,16,0
2024-06-10 17:00:00,28.5,0.1,0.1,75,2.3,51,,61,Ensoleille,1.0,2024,6,10,17,0
2024-06-10 18:00:00,27.4,0.0,0.0,83,2.6,1,,35,Nuageux,1.0,2024,6,10,18,0
2024-06-10 19:00:00,25.2,0.0,0.0,91,6.4,2,,51,Nuageux,1.0,2024,6,10,19,0
2024-06-10 20:00:00,25.7,0.0,0.0,87,4.7,1,,34,Nuageux,1.0,2024,6,10,20,0
2024-06-10 21:00:00,25.7,0.0,0.0,88,4.1,1,,29,Nuageux,1.0,2024,6,10,21,0
2024-06-10 22:00:00,24.2,0.0,0.0,95,2.0,3,,100,Nuageux,1.0,2024,6,10,22,0
2024-06-10 23:00:00,24.2,0.0,0.0,97,4.6,3,,99,Nuageux,1.0,2024,6,10,23,0
2024-06-11 00:00:00,24.0,0.0,0.0,99,6.4,3,,100,Nuageux,1.0,2024,6,11,0,1
2024-06-11 01:00:00,24.0,0.0,0.0,98,4.9,3,,100,Nuageux,1.0,2024,6,11,1,1
2024-06-11 02:00:00,24.4,0.4,0.4,98,2.5,51,,100,Pluie legere,1.2,2024,6,11,2,1
2024-06-11 03:00:00,23.1,0.1,0.1,100,9.4,51,,100,Ensoleille,1.0,2024,6,11,3,1
2024-06-11 04:00:00,22.9,0.2,0.2,97,5.0,51,,100,Pluie legere,1.2,2024,6,11,4,1
2024-06-11 05:00:00,23.0,0.1,0.1,98,3.4,51,,99,Ensoleille,1.0,2024,6,11,5,1
2024-06-11 06:00:00,23.0,0.0,0.0,98,5.0,2,,57,Nuageux,1.0,2024,6,11,6,1
2024-06-11 07:00:00,23.3,0.0,0.0,97,2.4,2,,63,Nuageux,1.0,2024,6,11,7,1
2024-06-11 08:00:00,24.3,0.0,0.0,93,1.3,3,,99,Nuageux,1.0,2024,6,11,8,1
2024-06-11 09:00:00,25.4,0.0,0.0,88,2.5,3,,100,Nuageux,1.0,2024,6,11,9,1
2024-06-11 10:00:00,27.1,0.2,0.2,80,2.9,51,,100,Pluie legere,1.2,2024,6,11,10,1
2024-06-11 11:00:00,28.2,0.0,0.0,76,3.5,2,,67,Nuageux,1.0,2024,6,11,11,1
2024-06-11 12:00:00,29.7,0.0,0.0,70,5.0,1,,33,Nuageux,1.0,2024,6,11,12,1
2024-06-11 13:00:00,30.9,0.0,0.0,64,9.1,3,,94,Nuageux,1.0,2024,6,11,13,1
2024-06-11 14:00:00,29.7,1.3,1.3,70,10.2,61,,64,Pluie legere,1.2,2024,6,11,14,1
2024-06-11 15:00:00,29.0,0.8,0.8,71,10.0,53,,83,Pluie legere,1.2,2024,6,11,15,1
2024-06-11 16:00:00,27.6,0.2,0.2,78,12.4,51,,58,Pluie legere,1.2,2024,6,11,16,1
2024-06-11 17:00:00,27.4,0.0,0.0,80,7.4,2,,60,Nuageux,1.0,2024,6,11,17,1
2024-06-11 18:00:00,26.5,0.1,0.1,84,6.2,51,,58,Ensoleille,1.0,2024,6,11,18,1
2024-06-11 19:00:00,25.4,0.0,0.0,89,4.3,1,,30,Nuageux,1.0,2024,6,11,19,1
2024-06-11 20:00:00,25.6,0.0,0.0,88,4.0,1,,22,Nuageux,1.0,2024,6,11,20,1
2024-06-11 21:00:00,24.5,0.0,0.0,94,4.1,1,,27,Nuageux,1.0,2024,6,11,21,1
2024-06-11 22:00:00,24.4,0.0,0.0,97,4.4,0,,18,Ensoleille,1.0,2024,6,11,22,1
2024-06-11 23:00:00,23.7,0.0,0.0,99,3.6,3,,100,Nuageux,1.0,2024,6,11,23,1
2024-06-12 00:00:00,23.8,0.0,0.0,99,4.9,3,,100,Nuageux,1.0,2024,6,12,0,2
2024-06-12 01:00:00,23.4,0.0,0.0,99,3.1,3,,100,Nuageux,1.0,2024,6,12,1,2
2024-06-12 02:00:00,22.8,0.0,0.0,100,3.2,1,,32,Nuageux,1.0,2024,6,12,2,2
2024-06-12 03:00:00,22.9,0.0,0.0,100,2.8,3,,100,Nuageux,1.0,2024,6,12,3,2
2024-06-12 04:00:00,22.5,0.0,0.0,100,4.8,3,,99,Nuageux,1.0,2024,6,12,4,2
2024-06-12 05:00:00,22.5,0.0,0.0,100,4.3,3,,100,Nuageux,1.0,2024,6,12,5,2
2024-06-12 06:00:00,22.7,0.0,0.0,100,3.7,3,,98,Nuageux,1.0,2024,6,12,6,2
2024-06-12 07:00:00,23.2,0.0,0.0,97,4.2,2,,61,Nuageux,1.0,2024,6,12,7,2
2024-06-12 08:00:00,24.7,0.0,0.0,91,3.7,3,,98,Nuageux,1.0,2024,6,12,8,2
2024-06-12 09:00:00,26.4,0.0,0.0,84,2.1,3,,100,Nuageux,1.0,2024,6,12,9,2
2024-06-12 10:00:00,27.8,0.2,0.2,79,2.6,51,,23,Pluie legere,1.2,2024,6,12,10,2
2024-06-12 11:00:00,29.3,0.1,0.1,70,3.1,51,,30,Ensoleille,1.0,2024,6,12,11,2
2024-06-12 12:00:00,30.9,0.1,0.1,62,2.2,51,,25,Ensoleille,1.0,2024,6,12,12,2
2024-06-12 13:00:00,32.0,0.1,0.1,58,3.4,51,,24,Ensoleille,1.0,2024,6,12,13,2
2024-06-12 14:00:00,31.8,0.1,0.1,60,6.9,51,,11,Ensoleille,1.0,2024,6,12,14,2
2024-06-12 15:00:00,31.1,0.0,0.0,64,10.4,0,,10,Ensoleille,1.0,2024,6,12,15,2
2024-06-12 16:00:00,30.2,0.0,0.0,64,11.5,0,,7,Ensoleille,1.0,2024,6,12,16,2
2024-06-12 17:00:00,28.8,0.0,0.0,70,11.2,0,,13,Ensoleille,1.0,2024,6,12,17,2
2024-06-12 18:00:00,27.4,0.0,0.0,81,11.5,1,,45,Nuageux,1.0,2024,6,12,18,2
2024-06-12 19:00:00,26.0,0.0,0.0,86,8.7,1,,26,Nuageux,1.0,2024,6,12,19,2
2024-06-12 20:00:00,25.5,0.0,0.0,91,7.4,2,,74,Nuageux,1.0,2024,6,12,20,2
2024-06-12 21:00:00,25.4,0.0,0.0,92,6.6,3,,86,Nuageux,1.0,2024,6,12,21,2
2024-06-12 22:00:00,25.2,0.0,0.0,94,7.1,3,,100,Nuageux,1.0,2024,6,12,22,2
2024-06-12 23:00:00,24.8,0.0,0.0,96,5.8,2,,56,Nuageux,1.0,2024,6,12,23,2
2024-06-13 00:00:00,24.0,0.0,0.0,97,5.1,1,,30,Nuageux,1.0,2024,6,13,0,3
2024-06-13 01:00:00,24.3,0.0,0.0,97,3.7,1,,31,Nuageux,1.0,2024,6,13,1,3
2024-06-13 02:00:00,24.5,0.0,0.0,98,4.5,0,,13,Ensoleille,1.0,2024,6,13,2,3
2024-06-13 03:00:00,24.2,0.0,0.0,99,2.3,1,,31,Nuageux,1.0,2024,6,13,3,3
2024-06-13 04:00:00,24.2,0.0,0.0,99,4.0,1,,36,Nuageux,1.0,2024,6,13,4,3
2024-06-13 05:00:00,24.0,0.0,0.0,99,5.0,2,,54,Nuageux,1.0,2024,6,13,5,3
2024-06-13 06:00:00,23.9,0.0,0.0,100,6.5,3,,100,Nuageux,1.0,2024,6,13,6,3
2024-06-13 07:00:00,24.6,0.0,0.0,97,5.2,2,,52,Nuageux,1.0,2024,6,13,7,3
2024-06-13 08:00:00,26.8,0.0,0.0,87,4.0,1,,31,Nuageux,1.0,2024,6,13,8,3
2024-06-13 09:00:00,28.1,0.2,0.2,82,2.1,51,,39,Pluie legere,1.2,2024,6,13,9,3
2024-06-13 10:00:00,29.5,0.2,0.2,75,1.8,51,,23,Pluie legere,1.2,2024,6,13,10,3
2024-06-13 11:00:00,30.8,0.5,0.5,70,1.1,53,,27,Pluie legere,1.2,2024,6,13,11,3
2024-06-13 12:00:00,32.2,0.4,0.4,64,1.9,51,,24,Pluie legere,1.2,2024,6,13,12,3
2024-06-13 13:00:00,31.8,0.3,0.3,64,6.8,51,,54,Pluie legere,1.2,2024,6,13,13,3
2024-06-13 14:00:00,30.8,0.9,0.9,67,11.7,53,,50,Pluie legere,1.2,2024,6,13,14,3
2024-06-13 15:00:00,30.1,0.1,0.1,70,13.5,51,,65,Ensoleille,1.0,2024,6,13,15,3
2024-06-13 16:00:00,28.9,0.0,0.0,75,14.6,2,,78,Nuageux,1.0,2024,6,13,16,3
2024-06-13 17:00:00,28.6,0.0,0.0,77,13.2,3,,92,Nuageux,1.0,2024,6,13,17,3
2024-06-13 18:00:00,27.7,0.0,0.0,82,11.7,2,,78,Nuageux,1.0,2024,6,13,18,3
2024-06-13 19:00:00,26.7,0.1,0.1,87,8.1,51,,92,Ensoleille,1.0,2024,6,13,19,3
2024-06-13 20:00:00,26.5,0.0,0.0,88,6.1,3,,91,Nuageux,1.0,2024,6,13,20,3
2024-06-13 21:00:00,26.1,0.0,0.0,90,4.4,3,,100,Nuageux,1.0,2024,6,13,21,3
2024-06-13 22:00:00,25.0,1.7,1.7,96,3.4,61,,100,Pluie legere,1.2,2024,6,13,22,3
2024-06-13 23:00:00,24.8,0.1,0.1,97,6.3,51,,100,Ensoleille,1.0,2024,6,13,23,3
2024-06-14 00:00:00,24.2,0.6,0.6,99,6.2,53,,100,Pluie legere,1.2,2024,6,14,0,4
2024-06-14 01:00:00,24.0,0.5,0.5,100,4.0,53,,100,Pluie legere,1.2,2024,6,14,1,4
2024-06-14 02:00:00,24.2,2.9,2.9,100,5.4,63,,100,Pluie forte,1.6,2024,6,14,2,4
2024-06-14 03:00:00,24.1,0.1,0.1,100,3.2,51,,100,Ensoleille,1.0,2024,6,14,3,4
2024-06-14 04:00:00,24.0,0.2,0.2,100,4.6,51,,100,Pluie legere,1.2,2024,6,14,4,4
2024-06-14 05:00:00,24.0,0.2,0.2,100,2.6,51,,100,Pluie legere,1.2,2024,6,14,5,4
2024-06-14 06:00:00,23.6,1.6,1.6,100,4.1,61,,100,Pluie legere,1.2,2024,6,14,6,4
2024-06-14 07:00:00,23.5,10.2,10.2,100,6.6,65,,100,Orage,2.0,2024,6,14,7,4
2024-06-14 08:00:00,23.9,2.0,2.0,100,3.2,61,,100,Pluie legere,1.2,2024,6,14,8,4
2024-06-14 09:00:00,24.2,1.3,1.3,100,7.4,61,,100,Pluie legere,1.2,2024,6,14,9,4
2024-06-14 10:00:00,24.5,1.9,1.9,100,5.6,61,,100,Pluie legere,1.2,2024,6,14,10,4
2024-06-14 11:00:00,25.0,0.4,0.4,94,6.9,51,,100,Pluie legere,1.2,2024,6,14,11,4
2024-06-14 12:00:00,26.3,0.7,0.7,91,6.4,53,,100,Pluie legere,1.2,2024,6,14,12,4
2024-06-14 13:00:00,27.1,0.3,0.3,86,4.5,51,,100,Pluie legere,1.2,2024,6,14,13,4
2024-06-14 14:00:00,25.8,0.1,0.1,88,6.0,51,,100,Ensoleille,1.0,2024,6,14,14,4
2024-06-14 15:00:00,26.9,0.0,0.0,81,6.1,3,,100,Nuageux,1.0,2024,6,14,15,4
2024-06-14 16:00:00,27.0,0.0,0.0,81,5.2,3,,100,Nuageux,1.0,2024,6,14,16,4
2024-06-14 17:00:00,26.5,0.1,0.1,84,4.8,51,,100,Ensoleille,1.0,2024,6,14,17,4
2024-06-14 18:00:00,25.8,0.0,0.0,89,3.4,3,,100,Nuageux,1.0,2024,6,14,18,4
2024-06-14 19:00:00,24.9,0.0,0.0,94,2.3,3,,100,Nuageux,1.0,2024,6,14,19,4
2024-06-14 20:00:00,24.8,0.0,0.0,94,5.9,3,,100,Nuageux,1.0,2024,6,14,20,4
2024-06-14 21:00:00,24.3,0.0,0.0,96,6.6,3,,100,Nuageux,1.0,2024,6,14,21,4
2024-06-14 22:00:00,24.0,0.0,0.0,96,5.4,3,,100,Nuageux,1.0,2024,6,14,22,4
2024-06-14 23:00:00,23.8,0.0,0.0,96,4.3,3,,100,Nuageux,1.0,2024,6,14,23,4
2024-06-15 00:00:00,23.3,1.0,1.0,98,2.4,55,,100,Pluie legere,1.2,2024,6,15,0,5
2024-06-15 01:00:00,23.0,5.2,5.2,100,4.6,63,,100,Pluie forte,1.6,2024,6,15,1,5
2024-06-15 02:00:00,23.6,0.1,0.1,99,4.1,51,,100,Ensoleille,1.0,2024,6,15,2,5
2024-06-15 03:00:00,23.5,0.0,0.0,100,6.9,3,,100,Nuageux,1.0,2024,6,15,3,5
2024-06-15 04:00:00,23.5,0.1,0.1,100,5.4,51,,98,Ensoleille,1.0,2024,6,15,4,5
2024-06-15 05:00:00,23.4,0.1,0.1,99,6.4,51,,100,Ensoleille,1.0,2024,6,15,5,5
2024-06-15 06:00:00,23.4,0.0,0.0,99,5.2,3,,100,Nuageux,1.0,2024,6,15,6,5
2024-06-15 07:00:00,23.5,0.0,0.0,98,3.7,3,,100,Nuageux,1.0,2024,6,15,7,5
2024-06-15 08:00:00,24.1,0.1,0.1,96,2.2,51,,100,Ensoleille,1.0,2024,6,15,8,5
2024-06-15 09:00:00,25.0,0.0,0.0,91,2.7,3,,100,Nuageux,1.0,2024,6,15,9,5
2024-06-15 10:00:00,26.4,0.3,0.3,87,5.2,51,,98,Pluie legere,1.2,2024,6,15,10,5
2024-06-15 11:00:00,27.9,0.2,0.2,81,5.1,51,,46,Pluie legere,1.2,2024,6,15,11,5
2024-06-15 12:00:00,29.2,0.2,0.2,75,8.6,51,,98,Pluie legere,1.2,2024,6,15,12,5
2024-06-15 13:00:00,29.8,0.1,0.1,69,13.0,51,,56,Ensoleille,1.0,2024,6,15,13,5
2024-06-15 14:00:00,28.1,8.2,8.2,79,10.3,65,,99,Pluie forte,1.6,2024,6,15,14,5
2024-06-15 15:00:00,27.6,1.3,1.3,78,13.0,61,,99,Pluie legere,1.2,2024,6,15,15,5
2024-06-15 16:00:00,28.1,0.4,0.4,75,11.7,51,,100,Pluie legere,1.2,2024,6,15,16,5
2024-06-15 17:00:00,26.6,1.8,1.8,84,8.4,61,,99,Pluie legere,1.2,2024,6,15,17,5
2024-06-15 18:00:00,25.8,0.3,0.3,89,6.1,51,,98,Pluie legere,1.2,2024,6,15,18,5
2024-06-15 19:00:00,24.9,0.5,0.5,93,4.7,53,,99,Pluie legere,1.2,2024,6,15,19,5
2024-06-15 20:00:00,23.8,0.4,0.4,100,3.4,51,,98,Pluie legere,1.2,2024,6,15,20,5
2024-06-15 21:00:00,23.2,2.3,2.3,100,8.9,61,,100,Pluie legere,1.2,2024,6,15,21,5
2024-06-15 22:00:00,22.6,3.4,3.4,100,8.0,63,,100,Pluie forte,1.6,2024,6,15,22,5
2024-06-15 23:00:00,22.5,0.2,0.2,100,5.4,51,,100,Pluie legere,1.2,2024,6,15,23,5
2024-06-16 00:00:00,22.5,0.0,0.0,100,4.2,3,,100,Nuageux,1.0,2024,6,16,0,6
2024-06-16 01:00:00,22.5,0.0,0.0,100,4.8,3,,100,Nuageux,1.0,2024,6,16,1,6
2024-06-16 02:00:00,23.6,0.0,0.0,100,1.9,3,,100,Nuageux,1.0,2024,6,16,2,6
2024-06-16 03:00:00,23.8,0.0,0.0,99,2.3,3,,100,Nuageux,1.0,2024,6,16,3,6
2024-06-16 04:00:00,23.3,0.0,0.0,99,1.8,3,,100,Nuageux,1.0,2024,6,16,4,6
2024-06-16 05:00:00,23.6,0.1,0.1,100,0.5,51,,100,Ensoleille,1.0,2024,6,16,5,6
2024-06-16 06:00:00,23.5,0.1,0.1,100,4.0,51,,100,Ensoleille,1.0,2024,6,16,6,6
2024-06-16 07:00:00,23.6,0.1,0.1,99,3.6,51,,100,Ensoleille,1.0,2024,6,16,7,6
2024-06-16 08:00:00,24.3,0.1,0.1,96,4.1,51,,100,Ensoleille,1.0,2024,6,16,8,6
2024-06-16 09:00:00,25.1,0.2,0.2,96,3.6,51,,97,Pluie legere,1.2,2024,6,16,9,6
2024-06-16 10:00:00,26.5,0.2,0.2,85,4.9,51,,100,Pluie legere,1.2,2024,6,16,10,6
2024-06-16 11:00:00,25.2,5.2,5.2,88,8.2,63,,99,Pluie forte,1.6,2024,6,16,11,6
2024-06-16 12:00:00,24.8,0.2,0.2,92,8.4,51,,100,Pluie legere,1.2,2024,6,16,12,6
2024-06-16 13:00:00,25.2,0.2,0.2,88,5.8,51,,99,Pluie legere,1.2,2024,6,16,13,6
2024-06-16 14:00:00,28.0,0.2,0.2,74,7.7,51,,99,Pluie legere,1.2,2024,6,16,14,6
2024-06-16 15:00:00,27.9,0.5,0.5,72,9.0,53,,100,Pluie legere,1.2,2024,6,16,15,6
2024-06-16 16:00:00,25.6,0.4,0.4,83,6.3,51,,100,Pluie legere,1.2,2024,6,16,16,6
2024-06-16 17:00:00,25.1,1.0,1.0,88,5.2,55,,98,Pluie legere,1.2,2024,6,16,17,6
2024-06-16 18:00:00,25.0,0.6,0.6,99,4.2,53,,100,Pluie legere,1.2,2024,6,16,18,6
2024-06-16 19:00:00,24.0,0.0,0.0,96,3.0,3,,100,Nuageux,1.0,2024,6,16,19,6
2024-06-16 20:00:00,23.8,0.2,0.2,100,2.9,51,,100,Pluie legere,1.2,2024,6,16,20,6
2024-06-16 21:00:00,23.6,0.2,0.2,100,2.8,51,,100,Pluie legere,1.2,2024,6,16,21,6
2024-06-16 22:00:00,23.4,0.1,0.1,100,2.4,51,,100,Ensoleille,1.0,2024,6,16,22,6
2024-06-16 23:00:00,23.3,0.1,0.1,100,2.0,51,,96,Ensoleille,1.0,2024,6,16,23,6
2024-06-17 00:00:00,23.1,0.0,0.0,100,2.1,3,,100,Nuageux,1.0,2024,6,17,0,0
2024-06-17 01:00:00,23.0,0.2,0.2,100,2.1,51,,100,Pluie legere,1.2,2024,6,17,1,0
2024-06-17 02:00:00,23.6,0.0,0.0,99,5.1,3,,100,Nuageux,1.0,2024,6,17,2,0
2024-06-17 03:00:00,23.4,0.0,0.0,100,5.2,3,,100,Nuageux,1.0,2024,6,17,3,0
2024-06-17 04:00:00,23.0,0.0,0.0,100,3.7,3,,100,Nuageux,1.0,2024,6,17,4,0
2024-06-17 05:00:00,23.1,0.0,0.0,100,5.2,3,,100,Nuageux,1.0,2024,6,17,5,0
2024-06-17 06:00:00,23.0,0.0,0.0,100,5.8,3,,100,Nuageux,1.0,2024,6,17,6,0
2024-06-17 07:00:00,23.4,0.0,0.0,97,5.4,3,,100,Nuageux,1.0,2024,6,17,7,0
2024-06-17 08:00:00,25.5,0.0,0.0,88,4.2,3,,100,Nuageux,1.0,2024,6,17,8,0
2024-06-17 09:00:00,27.2,0.0,0.0,79,3.8,3,,90,Nuageux,1.0,2024,6,17,9,0
2024-06-17 10:00:00,28.5,0.1,0.1,72,3.1,51,,99,Ensoleille,1.0,2024,6,17,10,0
2024-06-17 11:00:00,29.9,0.1,0.1,66,4.2,51,,99,Ensoleille,1.0,2024,6,17,11,0
2024-06-17 12:00:00,30.9,0.0,0.0,62,3.6,1,,40,Nuageux,1.0,2024,6,17,12,0
2024-06-17 13:00:00,31.6,0.1,0.1,60,2.5,51,,33,Ensoleille,1.0,2024,6,17,13,0
2024-06-17 14:00:00,31.5,0.3,0.3,61,6.2,51,,56,Pluie legere,1.2,2024,6,17,14,0
2024-06-17 15:00:00,30.6,0.1,0.1,64,11.0,51,,36,Ensoleille,1.0,2024,6,17,15,0
2024-06-17 16:00:00,29.4,0.0,0.0,69,15.3,1,,42,Nuageux,1.0,2024,6,17,16,0
2024-06-17 17:00:00,28.6,0.0,0.0,74,13.6,3,,95,Nuageux,1.0,2024,6,17,17,0
2024-06-17 18:00:00,27.3,0.0,0.0,81,8.7,3,,100,Nuageux,1.0,2024,6,17,18,0
2024-06-17 19:00:00,26.4,0.0,0.0,85,8.9,3,,81,Nuageux,1.0,2024,6,17,19,0
2024-06-17 20:00:00,25.7,0.0,0.0,87,6.9,1,,45,Nuageux,1.0,2024,6,17,20,0
2024-06-17 21:00:00,25.4,0.0,0.0,91,6.6,2,,52,Nuageux,1.0,2024,6,17,21,0
2024-06-17 22:00:00,25.4,0.1,0.1,91,6.6,51,,28,Ensoleille,1.0,2024,6,17,22,0
2024-06-17 23:00:00,24.8,0.2,0.2,93,4.8,51,,100,Pluie legere,1.2,2024,6,17,23,0
2024-06-18 00:00:00,25.1,0.1,0.1,91,7.1,51,,66,Ensoleille,1.0,2024,6,18,0,1
2024-06-18 01:00:00,25.2,0.0,0.0,90,3.4,3,,92,Nuageux,1.0,2024,6,18,1,1
2024-06-18 02:00:00,23.4,0.0,0.0,96,3.6,1,,46,Nuageux,1.0,2024,6,18,2,1
2024-06-18 03:00:00,22.9,0.0,0.0,100,6.3,3,,100,Nuageux,1.0,2024,6,18,3,1
2024-06-18 04:00:00,22.7,0.0,0.0,100,3.6,3,,100,Nuageux,1.0,2024,6,18,4,1
2024-06-18 05:00:00,22.8,0.0,0.0,100,2.5,3,,100,Nuageux,1.0,2024,6,18,5,1
2024-06-18 06:00:00,22.8,0.0,0.0,100,2.9,2,,76,Nuageux,1.0,2024,6,18,6,1
2024-06-18 07:00:00,23.9,0.0,0.0,98,2.3,3,,100,Nuageux,1.0,2024,6,18,7,1
2024-06-18 08:00:00,25.6,0.0,0.0,91,1.5,3,,99,Nuageux,1.0,2024,6,18,8,1
2024-06-18 09:00:00,27.8,0.2,0.2,79,2.1,51,,96,Pluie legere,1.2,2024,6,18,9,1
2024-06-18 10:00:00,29.1,0.1,0.1,73,0.0,51,,98,Ensoleille,1.0,2024,6,18,10,1
2024-06-18 11:00:00,30.5,0.1,0.1,66,1.8,51,,35,Ensoleille,1.0,2024,6,18,11,1
2024-06-18 12:00:00,31.3,0.1,0.1,64,3.8,51,,100,Ensoleille,1.0,2024,6,18,12,1
2024-06-18 13:00:00,30.2,1.1,1.1,66,8.7,55,,81,Pluie legere,1.2,2024,6,18,13,1
2024-06-18 14:00:00,31.6,0.0,0.0,63,7.7,3,,96,Nuageux,1.0,2024,6,18,14,1
2024-06-18 15:00:00,29.9,1.0,1.0,72,10.5,55,,52,Pluie legere,1.2,2024,6,18,15,1
2024-06-18 16:00:00,29.1,0.1,0.1,74,11.2,51,,90,Ensoleille,1.0,2024,6,18,16,1
2024-06-18 17:00:00,27.9,0.0,0.0,78,12.5,3,,88,Nuageux,1.0,2024,6,18,17,1
2024-06-18 18:00:00,27.1,0.0,0.0,82,10.2,3,,100,Nuageux,1.0,2024,6,18,18,1
2024-06-18 19:00:00,26.2,0.0,0.0,86,8.0,3,,100,Nuageux,1.0,2024,6,18,19,1
2024-06-18 20:00:00,25.8,0.0,0.0,88,5.5,3,,99,Nuageux,1.0,2024,6,18,20,1
2024-06-18 21:00:00,25.2,0.0,0.0,93,5.6,3,,100,Nuageux,1.0,2024,6,18,21,1
2024-06-18 22:00:00,24.9,0.0,0.0,94,5.9,3,,99,Nuageux,1.0,2024,6,18,22,1
2024-06-18 23:00:00,25.1,0.0,0.0,93,5.4,3,,96,Nuageux,1.0,2024,6,18,23,1
2024-06-19 00:00:00,25.1,0.0,0.0,93,4.9,3,,99,Nuageux,1.0,2024,6,19,0,2
2024-06-19 01:00:00,25.5,0.0,0.0,90,3.2,3,,100,Nuageux,1.0,2024,6,19,1,2
2024-06-19 02:00:00,24.8,0.4,0.4,97,3.1,51,,100,Pluie legere,1.2,2024,6,19,2,2
2024-06-19 03:00:00,24.8,0.1,0.1,97,3.2,51,,100,Ensoleille,1.0,2024,6,19,3,2
2024-06-19 04:00:00,24.5,0.1,0.1,100,3.4,51,,100,Ensoleille,1.0,2024,6,19,4,2
2024-06-19 05:00:00,24.5,0.0,0.0,99,3.3,3,,100,Nuageux,1.0,2024,6,19,5,2
2024-06-19 06:00:00,23.9,0.0,0.0,100,3.5,3,,100,Nuageux,1.0,2024,6,19,6,2
2024-06-19 07:00:00,25.0,0.0,0.0,97,3.8,3,,100,Nuageux,1.0,2024,6,19,7,2
2024-06-19 08:00:00,25.6,0.3,0.3,92,2.5,51,,100,Pluie legere,1.2,2024,6,19,8,2
2024-06-19 09:00:00,26.5,0.4,0.4,86,2.6,51,,76,Pluie legere,1.2,2024,6,19,9,2
2024-06-19 10:00:00,28.1,1.0,1.0,81,3.2,55,,100,Pluie legere,1.2,2024,6,19,10,2
2024-06-19 11:00:00,29.5,0.1,0.1,74,4.6,51,,100,Ensoleille,1.0,2024,6,19,11,2
2024-06-19 12:00:00,29.8,0.1,0.1,71,7.4,51,,100,Ensoleille,1.0,2024,6,19,12,2
2024-06-19 13:00:00,29.9,1.0,1.0,68,8.1,55,,69,Pluie legere,1.2,2024,6,19,13,2
2024-06-19 14:00:00,29.4,0.3,0.3,77,1.6,51,,50,Pluie legere,1.2,2024,6,19,14,2
2024-06-19 15:00:00,28.2,0.5,0.5,78,8.4,53,,60,Pluie legere,1.2,2024,6,19,15,2
2024-06-19 16:00:00,28.4,0.0,0.0,77,9.9,1,,25,Nuageux,1.0,2024,6,19,16,2
2024-06-19 17:00:00,28.0,0.0,0.0,78,11.2,1,,35,Nuageux,1.0,2024,6,19,17,2
2024-06-19 18:00:00,26.9,0.0,0.0,83,9.4,0,,16,Ensoleille,1.0,2024,6,19,18,2
2024-06-19 19:00:00,25.6,0.0,0.0,89,6.5,0,,15,Ensoleille,1.0,2024,6,19,19,2
2024-06-19 20:00:00,25.4,0.0,0.0,90,6.7,1,,22,Nuageux,1.0,2024,6,19,20,2
2024-06-19 21:00:00,25.4,0.0,0.0,90,7.7,1,,28,Nuageux,1.0,2024,6,19,21,2
2024-06-19 22:00:00,25.0,0.0,0.0,92,4.3,1,,25,Nuageux,1.0,2024,6,19,22,2
2024-06-19 23:00:00,25.6,0.0,0.0,88,4.1,1,,25,Nuageux,1.0,2024,6,19,23,2
